text,url,handle,is_story
Parenting,/life/parents,huffpostcanada,False
VOICES,/voices/,huffpostcanada,False
More Shopping,https://www.huffpost.com/life/huffpost-shopping,huffpostcanada,False
Media,/news/media,huffpostcanada,False
Kate Gallagher,https://knock-la.com/author/kategallagher/,knockdotla,False
instagram_logo,https://www.instagram.com/knockdotla/,knockdotla,False
Alex Villanueva,https://knock-la.com/tag/alex-villanueva/,knockdotla,False
Our Team,https://knock-la.com/our-team/,knockdotla,False
Australia,/world/australia/,irishtimes,False
Special Reports,/special-reports/,irishtimes,False
OPINION,/opinion/,irishtimes,False
Tennis,/sport/tennis/,irishtimes,False
Markets,/business/markets/,irishtimes,False
Work,/business/work/,irishtimes,False
Phones & Gadgets,https://www.thescottishsun.co.uk/tech/phones-gadgets/,scottishsun,False
Editorial Complaints,https://www.thesun.co.uk/editorial-complaints/,scottishsun,False
Travel,https://www.thescottishsun.co.uk/travel/,scottishsun,False
More Sport,https://www.thescottishsun.co.uk/sport/,scottishsun,False
Dear Deidre,https://www.thescottishsun.co.uk/dear-deidre/,scottishsun,False
Help Hub,http://help.thesun.co.uk/,scottishsun,False
LOVE ISLAND,https://www.thescottishsun.co.uk/tv/love-island/,scottishsun,False
Find the best Booking.com discounts here!,https://discountcode.dailymail.co.uk/booking-com,mailonline,False
Media,https://www.nationalreview.com/media/,nro,False
Conference Call Archive,/tag/nrplus-conference-call/?utm_source=menu&utm_medium=mobile&utm_campaign=nrplus&utm_term=fifth&utm_content=conference-call-archives,nro,False
Games,https://games.nationalreview.com/?utm_source=menu&utm_medium=mobile&utm_campaign=games&utm_term=zero&utm_content=games,nro,False
The Great Books,/podcasts/the-great-books/?utm_source=menu&utm_medium=mobile&utm_campaign=podcasts&utm_term=eleventh&utm_content=great-books,nro,False
Facebook,https://www.facebook.com/nationalreview,nro,False
Culture,/culture/?utm_source=menu&utm_medium=desktop&utm_campaign=popular-topics&utm_term=third&utm_content=culture,nro,False
U.S. Economy,/economy-business,nro,False
Home,https://www.ledger-enquirer.com/#navlink=subnav,ledgerenquirer,False
eEdition,https://www.ledger-enquirer.com/e-edition/today#navlink=mi_footer,ledgerenquirer,False
All Sports,https://www.ledger-enquirer.com/sports/#navlink=subnav,ledgerenquirer,False
Politics,https://www.ledger-enquirer.com/news/politics-government/#navlink=subnav,ledgerenquirer,False
Personal Finance,https://www.ledger-enquirer.com/money/#navlink=mi_footer,ledgerenquirer,False
To Do,https://www.ledger-enquirer.com/entertainment/local-events/#navlink=navbar,ledgerenquirer,False
Privacy Policy,https://www.ledger-enquirer.com/customer-service/privacy-policy/#navlink=mi_footer,ledgerenquirer,False
View all galleries,/galleries,ledgerenquirer,False
Find Your Signal,https://www.iowapublicradio.org/find-your-signal,iowapublicradio,False
Here First,https://www.iowapublicradio.org/podcast/here-first,iowapublicradio,False
IPR Member Portal,https://www.iowapublicradio.org/ipr-member-portal,iowapublicradio,False
Black Iowans Amplified,https://www.iowapublicradio.org/black-iowans-amplified,iowapublicradio,False
Coronavirus,https://www.iowapublicradio.org/the-latest-on-covid-19,iowapublicradio,False
IPR News En Español,https://www.iowapublicradio.org/tags/ipr-news-en-espanol,iowapublicradio,False
IPR Studio One Playlists,https://www.iowapublicradio.org/studio-one-playlists,iowapublicradio,False
Iowa In Focus,https://www.iowapublicradio.org/iowa-in-focus,iowapublicradio,False
State Government News,https://www.iowapublicradio.org/state-government-news,iowapublicradio,False
Health,/sections/health/,npr,False
Environment,https://www.npr.org/sections/environment/,npr,False
Health,https://www.npr.org/sections/health/,npr,False
All Songs Considered,https://www.npr.org/sections/allsongs/,npr,False
Short Wave,https://www.npr.org/podcasts/510351/short-wave,npr,False
Skip to Footer,#footer,kqed,False
Mindshift,/podcasts/mindshift,kqed,False
Corporate Sponsorship,/corporate-sponsorship,kqed,False
For Educators,/education,kqed,False
Rightnowish,/podcasts/rightnowish,kqed,False
The California Report,/californiareport,kqed,False
Skip to Nav,#navBar,kqed,False
Support KQED,/support,kqed,False
Pendarvis Harshaw,/author/ogpenn,kqed,False
Photo Galleries,/category/new-jersey-photo-galleries,news12nj,False
Just Married in New Jersey,/just-married-in-new-jersey-41505296,news12nj,False
"Tue, Aug 02 @11:00amBooks & BabiesWest Orange Public Library",https://newjersey.news12.com/new-jersey-events#!/details/BOOKS-BABIES/10300601/2022-08-02T11,news12nj,False
"Sun, Jul 31 @9:00amPride Month Craft Grab & GoMarion Branch",https://newjersey.news12.com/new-jersey-events#!/details/PRIDE-MONTH-CRAFT-GRAB-GO/9939967/2022-07-31T09,news12nj,False
Cheddar.com,https://cheddar.com,news12nj,False
On the Scene,https://newjersey.news12.com/new-jersey-on-the-scene,news12nj,False
About Us,/about,news12nj,False
Business Wire,https://www.kyivpost.com/business-wire,kyivpost,False
Then & Now,https://www.kyivpost.com/then-and-now,kyivpost,False
Register,#,kyivpost,False
Exclusives,/all-news/exclusive/,kyivpost,False
AFP,https://www.kyivpost.com/author/bohdannahaylo,kyivpost,False
Journalism of tolerance,https://www.kyivpost.com/special-project/journalism-of-tolerance,kyivpost,True
Surviving Ilovaisk,https://www.kyivpost.com/ilovaisk,kyivpost,False
"NOWCAST
                KCCI News at 6am Sunday Morning







                                            Live Now",/nowcast,kccinews,False
Alerts,/alerts,kccinews,False
Sign Up to Get Future Alerts,https://www.kcci.com/subscribe,kccinews,False
http://optout.aboutads.info/,http://optout.aboutads.info/,nydailynews,False
E-newspaper,https://enewspaper.nydailynews.com/,nydailynews,False
Pat Leonard,/pat-leonard-staff.html#nt=byline,nydailynews,False
img.full-width1{flex-shrink:0;object-fit:contain;min-height:50%;height:auto;width:100%},/thomas-tracy-staff.html#nt=pf-single chain~top-left-chain~flex feature~curated~plate-6p~HAH7K3ZBVFFOLMGDIPHWJZ25BQ~1~1~2~6~art yes,nydailynews,False
Special Sections,/special-sections/#nt=footer,nydailynews,False
Show all,https://jezebel.com/entertainment,jezebel,False
Show all,https://jezebel.com/politics,jezebel,False
hands comfortable,https://www.amazon.com/dp/B00W5TGD5U?asc_campaign=InlineText&asc_refurl=https://jezebel.com/&asc_source=direct&imprToken=b2c1279e-8031-8d54-500&m=ALE6TVYBX0BYG&ots=1&ref=mpc_asin_image&slotNum=0&tag=kinjajezebellink-20&th=1,jezebel,False
Lauren Tousignant,/author/ltousignant,jezebel,False
Sport,/sport/verteilseite1126.html,mdr_san,False
Verkehr,/verkehr/index.html,mdr_san,False
Wissen,/wissen/index.html,mdr_san,False
Arnold Schwarzenegger feiert 75. Geburtstag,/brisant/arnold-schwarzenegger-124.html,mdr_san,False
ARD,http://www.ard.de,mdr_san,False
Gaming,https://play.indiatodaygaming.com/,indiatoday,False
Shiv Aroor,https://www.indiatoday.in/anchor/shiv-aroor,indiatoday,False
Rate Card,https://aajtak.intoday.in/distribution/rio/,indiatoday,False
2,#,indiatoday,False
News,https://www.indiatoday.in/news.html,indiatoday,False
MY FEED,https://www.indiatoday.in/foryou,indiatoday,False
more from Fact Check,https://www.indiatoday.in/fact-check,indiatoday,False
कृष्ण रिजाल |,#,naya_patrika,False
सबै,https://www.nayapatrikadaily.com/news-article/7/MultiMedia,naya_patrika,True
टर्निङ प्वाइन्ट्स-२०२०,https://www.nayapatrikadaily.com/news-article/28/TurningPoints,naya_patrika,True
California Collection Notice,/site/california_privacy_policy.html#2,joplinglobe,False
"Business, Financial Markets",/region/national_business/,joplinglobe,False
Submit a letter,/site/forms/online_services/letter/letter_editor/,joplinglobe,False
Skip to main content,#main-page-container,joplinglobe,False
Letters to the Editor,/opinion/letters_to_the_editor/,joplinglobe,False
"Sun, Jul 31 @7:00pmTeenage HalloweenThe Sydney",https://metro.newschannelnebraska.com/calendar/#!/details/TEENAGE-HALLOWEEN/10408456/2022-07-31T19,newschannelne,False
Ag & Outdoor,/category/335491/ag-and-outdoor,newschannelne,False
"As interest rates rise, the 'American dream' of homeownership fades for some",https://www.kut.org/business/2022-07-30/as-interest-rates-rise-the-american-dream-of-homeownership-fades-for-some,kut,True
Uvalde’s Robb Elementary School Principal Mandy Gutierrez reinstated days after suspension,https://www.kut.org/news/2022-07-29/uvaldes-robb-elementary-school-principal-mandy-gutierrez-reinstated-days-after-suspension,kut,True
"The Last of Piera Bochner’s Candles
                  The candlemaker is shutting up shop.",//nymag.com/strategist/2022/07/piera-bochner-candles-at-ssense.html,nymag,True
"The Very Best Mattress Toppers
                  To turn your too-firm or too-soft mattress into one that is just right.",//nymag.com/strategist/article/best-mattress-toppers.html,nymag,True
"Get In, Losers, We’re Moving to Montague Street
                  The block is heating up.",//www.curbed.com/2022/07/montague-street-books-are-magic.html,nymag,True
Wildfires Explode In West Amid Searing Winds,https://www.huffpost.com/entry/western-fires-explode-gavin-newsom-state-of-emergency_n_62e5ee91e4b0c60a5668dd98,huffpost,True
The Gas Industry Is Pumping Money Into A Tiny Local Race To Crush A Climate Champion,https://www.huffpost.com/entry/washington-climate_n_62e292bfe4b07f83766ccad2,huffpost,True
McCarthy Claims He Can’t Remember Panicked Jan. 6 Call To Cassidy Hutchinson,https://www.huffpost.com/entry/kevin-mccarthy-cassidy-hutchinson_n_62e42b53e4b006483a9d57e8,huffpost,True
Columbia woman charged after Fulton home invasion,/news/midmissourinews/columbia-woman-charged-after-fulton-home-invasion/article_57339f14-0d39-11ed-9efd-b33018a4850f.html,komunews,True
"Winning Missouri lottery numbers announced, including Megamillions and Show Me Cash",/news/midmissourinews/winning-missouri-lottery-numbers-announced-including-megamillions-and-show-me-cash/article_1652fe12-0d67-11ed-9191-43110c87def1.html,komunews,True
Article with video1:57Multiple images+3,/news/midmissourinews/former-tuskegee-airmans-funeral-service-held-in-tipton/article_7559b76a-1010-11ed-b22a-d7c249f4ab17.html,komunews,True
Minnesota Chippewa Tribe citizens vote to remove ‘blood quantum’ requirement for membership.,https://sahanjournal.com/culture-community/minnesota-chippewa-tribe-citizens-vote-remove-blood-requirement-membership/,sahanjournal,True
Former Minneapolis City Council president Paul Ostrow wants to bring transparency and accountability to the county attorney’s office.￼,https://sahanjournal.com/democracy-politics/hennepin-county-attorney-election-election-paul-ostrow/,sahanjournal,True
Cultural Humility: A Key Element to Advancing Racial and Health Equity,https://sahanjournal.com/sponsored/cultural-humility-a-key-element-to-advancing-racial-and-health-equity/,sahanjournal,False
You can ride on Metro Transit for $1 with the Transit Assistance Program (TAP),https://sahanjournal.com/sponsored/you-can-ride-on-metro-transit-for-1-with-the-transit-assistance-program-tap/,sahanjournal,False
"District judge throws out Minnesota laws restricting abortion access, calling them unconstitutional.",https://sahanjournal.com/health/abortion-access-minnesota-laws-overturned-state-constitution/,sahanjournal,True
Minnesota legislator Ryan Winkler says he’ll build coalitions to combat crime and reform the criminal justice system.￼,https://sahanjournal.com/democracy-politics/hennepin-county-attorney-election-ryan-winkler/,sahanjournal,True
Lengthier opinions and shrinking cohesion: Indications for the future of the Supreme Court,https://www.scotusblog.com/2022/07/lengthier-opinions-and-shrinking-cohesion-indications-for-the-future-of-the-supreme-court/,scotusblog,True
orders,https://www.supremecourt.gov/orders/courtorders/070221zor_4gc5.pdf,scotusblog,True
"The morning read for Friday, July 29",https://www.scotusblog.com/2022/07/the-morning-read-for-friday-july-29/,scotusblog,True
Rep. Bacon: A Crisis in Recruiting for U.S. Military,/en/news/news-articles/rep-bacon-a-crisis-in-recruiting-for-us-military/,nebpublicmedia,True
Eyewitness Photojournalism Grant,/grants-fellowships/opportunities-journalists/eyewitness-photojournalism-grant-diversify,pulitzercenter,True
Gender Equality Grants,/grants-fellowships/opportunities-journalists/gender-equality-grants,pulitzercenter,True
Tips for a Successful Grant Application,/grants-fellowships/grants-fellowships/tips-writing-successful-pulitzer-center-grant-proposal,pulitzercenter,True
Iowa,/2022/07/29/webster-county-man-accused-sex-abuse-punching-child-23-times/,kcrg,True
Local,/2022/07/31/chains-interrupted-red-sand-project-spread-awareness-human-trafficking-newbo-city-market/,kcrg,True
News,/video/2022/07/31/first-alert-forecast/,kcrg,True
"Man acquitted of 2011 robbery, killing in Cedar Rapids to face trial for federal charge",/2022/07/29/man-acquitted-2011-robbery-killing-cedar-rapids-face-trial-federal-charge/,kcrg,True
News,/video/2022/07/31/investigation-underway-after-cedar-rapids-officer-involved-shooting/,kcrg,True
Assessing the value of new products at the grocery store,/2022/07/30/assessing-value-new-products-grocery-store/,kcrg,True
Chains Interrupted and Red Sand Project spread awareness of human trafficking at Newbo City Market,/2022/07/31/chains-interrupted-red-sand-project-spread-awareness-human-trafficking-newbo-city-market/,kcrg,True
Panama Papers source says ‘Russia wants me dead’ in first-ever media interview,https://www.icij.org/investigations/panama-papers/panama-papers-source-says-russia-wants-me-dead-in-first-ever-media-interview/,icijorg,True
"As Sri Lanka’s ruling Rajapaksas flee, Pandora Papers reveal ties to UAE properties",https://www.icij.org/investigations/pandora-papers/as-sri-lankas-ruling-rajapaksas-flee-pandora-papers-reveal-ties-to-uae-properties/,icijorg,True
IMPACT Sweden’s anti-corruption agency launches investigation into suspicious Ericsson payments in Iraq,https://www.icij.org/investigations/ericsson-list/swedens-anti-corruption-agency-launches-investigation-into-suspicious-ericsson-payments-in-iraq/,icijorg,True
IMPACT Embattled Ericsson discloses new fines from US ‘likely’ after Iraq corruption,https://www.icij.org/investigations/ericsson-list/embattled-ericsson-discloses-new-fines-from-us-likely-after-iraq-corruption/,icijorg,True
"Uber Files sparks street protests, calls to investigate politicians and a rude rebuttal  Jul 13, 2022",https://www.icij.org/investigations/uber-files/uber-files-sparks-street-protests-calls-to-investigate-politicians-and-a-rude-rebuttal/,icijorg,True
Battling Crusaders show their worth against Swiss kingpins,/sport/football/northern-ireland/battling-crusaders-show-their-worth-against-swiss-kingpins-3786191,news_letter,True
Article with images+3,/sports/rickel-hetz-compete-in-national-all-star-lacrosse-matches/article_e793c540-0e18-11ed-a812-bf6ce87de9dd.html,shillsalmanac,True
SummerFest,/calendar/bethel_park/summerfest/event_e5070ae4-09d1-11ed-903c-7fb4ce6c4512.html,shillsalmanac,True
Article with images+13,/news/bethel-park-celebrates-life-of-beloved-teacher/article_223a9e9e-0c70-11ed-bc36-539645664068.html,shillsalmanac,True
XFL detour doesn't extinguish NFL dream for Mt. Lebanon grad,/sports/xfl-detour-doesnt-extinguish-nfl-dream-for-mt-lebanon-grad/article_8d94e4ee-0d27-11ed-9aeb-239ae96777c5.html,shillsalmanac,True
Elon Musk Countersues Twitter As Drama Continues Over $44 Billion Buyout Deal,https://www.huffpost.com/entry/elon-musk-twitter-countersuit_n_62e54957e4b0c60a5668b06a,huffpostcanada,True
I Don’t Have A Label For My Sexual Orientation — And I’m OK With That,https://www.huffpost.com/entry/dont-know-my-sexual-orientation_n_60ccaab9e4b01af0c26fbc33,huffpostcanada,True
Pope Francis Says He May ‘Think About’ Stepping Aside,https://www.huffpost.com/entry/bc-eu-rel-vatican-pope_n_62e5689ce4b0d0ea9b778455,huffpostcanada,True
Election-Denying Colorado Clerk Raises $250K For Primary Recount,https://www.huffpost.com/entry/tina-peter-colorado-clerk-primary-recount_n_62e41ad7e4b00fd8d83f110d,huffpostcanada,True
2022 Elections,https://knock-la.com/tag/2022-elections/,knockdotla,False
A Tradition of Violence,https://knock-la.com/tradition-of-violence-lasd-gang-history/,knockdotla,True
Sheriff Alex Villanueva’s tactics to outmaneuver those challenging him in the race for sheriff aren’t just underhanded — they might be illegal.,https://knock-la.com/lasd-sheriff-alex-villanueva-2022-controversial-election-tactics/,knockdotla,True
"Despite Voter Approval, LA County Has Slow Rolled Measure J Implementation",https://knock-la.com/measure-j-la-county-no-follow-through/,knockdotla,True
Why Does ‘Democrat’ Sheriff Villanueva Have So Many Far-Right Supporters?,https://knock-la.com/sheriff-villanueva-far-right-supporters/,knockdotla,True
LAPD Waits Days to Answer Questions After Shooting a Man in the BackSean Beckner-CarmitchelLAPD shot Jermaine Petit in the back several times after reports of him possessing a “deadly weapon.” Officers later revealed they only found a small car part at the scene.,https://knock-la.com/lapd-waits-days-to-answer-questions-jermaine-petit-shooting/,knockdotla,True
We need a better answer to porn than ethical porn,/opinion/2022/07/30/we-need-a-better-answer-to-porn-than-ethical-porn/,irishtimes,True
"‘When David was originally performing, it was still illegal to be homosexual in the UK’",/culture/film/2022/07/30/when-david-was-originally-performing-it-was-still-illegal-to-be-homosexual-in-the-uk/,irishtimes,True
Fintan O’Toole: David Trimble was the only unionist leader to break Paisley’s noxious spell,/opinion/2022/07/30/fintan-otoole-david-trimble-was-the-only-unionist-leader-to-break-paisleys-noxious-spell/,irishtimes,True
Elon Musk countersues Twitter over bid to walk away from $44bn deal,/business/2022/07/30/elon-musk-countersues-twitter-over-bid-to-walk-away-from-44bn-deal/,irishtimes,True
BLOCK BUILDER An iconic landmark has been fully reimagined in Minecraft,https://www.thescottishsun.co.uk/tech/9230679/minecraft-youtuber-national-trust-landmark/,scottishsun,True
"LICKY IN LOVE My boobs sparked Love Island meme - but producers hid full story, says CocoCOCO Lodge went on Love Island to find everlasting romance... and came out as the subject of one of its naughtiest ever memes. Here, she tells The Sun what really happened between her and Andrew, and her thoughts on his relationship with Tasha.",https://www.thescottishsun.co.uk/tv/9237122/love-island-coco-andrew-boob-tasha-casa-amor/,scottishsun,True
MUM'S INSTINCTS Docs said my twins were just 'lazy' - now they're fighting for their lives,https://www.thescottishsun.co.uk/health/9233515/doctors-twins-just-lazy-missed-key-milestones-fighting/,scottishsun,True
"Dolph Lundgren, 64, and fiancée Emma Krokdal, 25, hold hands as they step out for dinner in West Hollywood


          Night out",/tvshowbiz/article-11066089/Dolph-Lundgren-64-fianc-e-Emma-Krokdal-25-hold-hands-step-dinner-LA.html,mailonline,True
"Sam Fox, 56, speaks of 'feeling of relief' after getting the all-clear from cancer after surgery to remove a lump from her vocal cords",/tvshowbiz/article-11065357/Sam-Fox-speaks-incredible-feeling-relief-getting-clear-cancer.html,mailonline,True
Prince Charles' judgment is questioned yet again after £1m gift from 9/11 terror chief Bin Laden's half-brothers,/news/article-11065403/Prince-Charles-judgment-questioned-1m-gift-terror-chief-Bin-Ladens-half-brothers.html,mailonline,True
106 comments,https://www.dailymail.co.uk/debate/article-11065507/ANNA-MIKHAILOVA-Frankly-dear-Dom-dont-damn.html#comments,mailonline,True
"Leonardo DiCaprio and Jamie Foxx arrive by boat on the island of Capri, Italy for LuisaViaRoma X UNICEF gala",/tvshowbiz/article-11065431/Leonardo-DiCaprio-Jamie-Foxx-LuisaViaRoma-X-UNICEF-event-Capri-Italy-featuring-JLo.html,mailonline,True
Smiling Bradley Cooper shows off his tan in a tank top as 'matchmaker' Anna Wintour is spotted at his apartment,/news/article-11065495/Bradley-Cooper-shows-tan-series-tank-tops-new-girlfriend-Huma-Abedins-birthday.html,mailonline,True
190 comments,https://www.dailymail.co.uk/news/article-11065627/Energy-firm-asks-government-1bn-taxpayer-cash-fund-takeover-collapsed-rival.html#comments,mailonline,True
'It's ACTUALLY coming home!' Britain's biggest brands get behind supporting the Lionesses tonight with Sainsbury's cryptic billboard taking social media by storm (but can you tell what it means?),/news/article-11066141/England-fans-flood-internet-memes-support-Lionesses-ahead-Euro-final-tonight.html,mailonline,True
England vs Germany LIVE: Follow all the build-up before Lionesses go for glory in Euros final at Wembley TODAY as they strive for their first major tournament win against the eight-time champions,/sport/live/article-11049029/England-vs-Germany-Womens-Euro-2022-final-Live-Result.html,mailonline,True
Putin’s Genocide in Ukraine,https://www.nationalreview.com/magazine/2022/08/15/putins-genocide-in-ukraine/?utm_source=recirc-desktop&utm_medium=homepage&utm_campaign=river&utm_content=featured-content-trending&utm_term=first,nro,True
The Department of Woke,https://www.nationalreview.com/magazine/2022/08/15/the-department-of-woke/?utm_source=recirc-desktop&utm_medium=homepage&utm_campaign=top-of-nav&utm_content=hero-module,nro,True
The Prius Has Been Wronged,https://www.nationalreview.com/2022/07/the-prius-has-been-wronged/,nro,True
"Mom hit her 6-year-old child with car on purpose, Mississippi police say",https://www.ledger-enquirer.com/news/nation-world/national/article263956331.html#wgt=trending,ledgerenquirer,True
"Restaurant owner used $43k in workers’ tips to pay employees in Oregon, feds say",https://www.ledger-enquirer.com/news/nation-world/national/article263984526.html#wgt=trending,ledgerenquirer,True
Republican Leach endorses Democrat Bohannan in 1st Congressional District race,https://www.iowapublicradio.org/ipr-news/2022-07-28/republican-leach-endorses-democrat-bohannan-in-1st-congressional-district-race,iowapublicradio,True
"It's a horror to think your kid could be a victim in a violent act of racism, sexism or other radicalization. It's a whole different kind of fear to think they could be the perpetrator of that act. Here's how to spot the signs of radicalization and how to talk to kids about what they're seeing online.",https://www.npr.org/2022/06/28/1108124938/learn-the-signs-of-radicalization-and-how-to-talk-to-kids-about-it,npr,True
China announces military exercises as Pelosi's possible trip to Taiwan looms,https://www.npr.org/2022/07/30/1114706145/china-taiwan-military-excercises-pelosi,npr,True
"Listen


                            ·
                            6:55",https://ondemand.npr.org/anon.npr-mp3/npr/me/2022/07/20220728_me_the_origin_of_the_latest_monkeypox_outbreak.mp3?orgId=1&topicId=1128&d=415&p=3&story=1114183886&dl=1&sc=siteplayer&size=6647267&dl=1&aw_0_1st.playerid=siteplayer,npr,True
"In five states, Republicans who deny the 2020 election results have now moved closer to overseeing the voting process. Arizona, which has a primary on Tuesday, could be next.",https://www.npr.org/2022/07/29/1113707783/election-deniers-secretary-of-state-arizona-finchem,npr,True
Dr. Dimie Ogoina detected monkeypox in an 11-year-old patient in 2017 and saw many other cases since. He's tried to warn health officials that the virus has changed the way it spreads — to no avail.,https://www.npr.org/sections/goatsandsoda/2022/07/28/1114183886/a-doctor-in-nigeria-tried-to-warn-the-world-that-monkeypox-had-become-a-global-t,npr,True
"Alia Crum says that our perceptions are always filtered through our mindsets — and these mindsets shape our lives in profound ways. In the second of two episodes, the psychologist explains how our beliefs about food and exercise affect our bodies.",/radio,kqed,False
"On The Scene: New exhibit at Lincoln Center showcases 50 years of theater performancesJul 27, 11:58 AM",/on-the-scene-new-exhibit-at-lincoln-center-showcases-50-years-of-theater-performances,news12nj,True
"Passaic police officer accused in DWI crash that injured womanJul 30 2022, 10:13 PM",/passaic-police-officer-accused-in-dwi-crash-that-injured-woman,news12nj,True
"Biden tests positive for COVID-19, returns to isolationJul 30, 7:00 PM",/biden-tests-positive-for-covid-19-returns-to-isolation,news12nj,True
"June 9,
11:54 am


Current situation in war zones – June 8, 2022",https://www.kyivpost.com/multimedia/photo/current-situation-in-war-zones,kyivpost,True
"Monday, July 25

10:19 pm

Zelensky Fires First Deputy Secretary of National Security and Defense Council",https://www.kyivpost.com/russias-war/zelenskiy-fires-first-deputy-secretary-of-national-security-and-defense-council.html,kyivpost,True
"1:00 pmEXCLUSIVEIN-DEPTH

Former US Diplomat Analyzes President Putin",https://www.kyivpost.com/russias-war/former-us-diplomat-analyzes-president-putin.html,kyivpost,True
State patrol: Dust a factor in head-on crash that killed Iowan,/article/state-patrol-dust-a-factor-in-head-on-crash-that-killed-iowan-troopers-story-county/40760947,kccinews,True
Mira Sorvino leads an outpouring of tributes to her late father Paul,/article/paul-sorvino-dies-mira-sorvino-leads-an-outpouring-of-tributes/40720253,kccinews,True
Additional monkeypox vaccine doses will soon be available in the US,/article/additional-monkeypox-vaccine-doses-will-soon-be-available/40732832,kccinews,True
"Map shows nearly 1,500 counties are seeing a high level of COVID-19 in their communities",/article/cdc-covid-19-level-map/39272892,kccinews,True
"What the floods of 1993 taught Iowans about flooding






                  KCCI",/article/forecasting-our-future-what-the-floods-of-1993-taught-iowans-about-flooding/39849117,kccinews,True
'I’ve got nothing now': Some Appalachia residents begin cleanup after deadly floods,/article/appalachia-residents-begin-cleanup-after-deadly-floods/40760870,kccinews,True
This Amazon Brand Is a Summertime Style Lifesaver for Kids’ Closets,https://www.goodhousekeeping.com/clothing/g40576334/amazon-essentials-summer-kids-clothes/?utm_source=kcci&utm_medium=referral&utm_campaign=htv-kcci-feed,kccinews,True
photo galleries,/snyde/ny-life-career-arnold-schwarzenegger-20220730-qi35xluxubccnle2pn5zanr7ri-photogallery.html#nt=pf-double chain~top-version-2021~flex feature~curated~arnie-230p~QI35XLUXUBCCNLE2PN5ZANR7RI~1~3~7~7~art yes,nydailynews,True
"Boy, 17, killed, 4 more people injured in stabbing attack in Wisconsin",https://www.nydailynews.com/news/national/ny-wisconsin-stabbing-attack-apple-river-20220731-3j7ayw6zl5d47bkctt7ukrb2p4-story.html#nt=pf-double chain~unnamed-chain-1~recommender~automated~curated-recommender-photos~3J7AYW6ZL5D47BKCTT7UKRB2P4~5~5~2~3~art no,nydailynews,True
Yankees lefty Nestor Cortes is feeling fine,https://www.nydailynews.com/sports/baseball/yankees/ny-nestor-cortes-20220730-zo5cyu3o7zcirk3fx4bkumbqki-story.html#nt=pf-single chain~new-center1-chain~flex feature~curated~yanks-630p~CTE53WFQXNCOBJEZHUU7IQD4TQ~3~3~6~7~art no,nydailynews,True
Brian Daboll preaches patience in evaluation of Giants offense and Daniel Jones,https://www.nydailynews.com/sports/football/giants/ny-daniel-jones-patience-20220730-fqi6lwlgnjh73eeru6d7lh4ddy-story.html#nt=pf-single chain~top-left-chain~recommender~automated~lower-headline-stack~FQI6LWLGNJH73EERU6D7LH4DDY~7~8~6~6~art yes,nydailynews,True
"Happy 75th birthday, Ahh-nold! The life and career of Arnold Schwarzenegger",/snyde/ny-life-career-arnold-schwarzenegger-20220730-qi35xluxubccnle2pn5zanr7ri-photogallery.html#nt=pf-double chain~top-version-2021~flex feature~curated~arnie-230p~QI35XLUXUBCCNLE2PN5ZANR7RI~1~3~7~7~art yes,nydailynews,True
"00:51Now playing





Crush of the Week: Daniel Radcliffe's Weird Al",https://jezebel.com/jezebels-crush-of-the-week-daniel-radcliffe-as-weird-a-1849345523,jezebel,True
Now playing,https://jezebel.com/jezebels-crush-of-the-week-daniel-radcliffe-as-weird-a-1849345523,jezebel,True
Lauren Boebert Needs 5 Days to Read This Story,https://jezebel.com/lauren-boebert-needs-5-days-to-read-this-story-1849349313,jezebel,True
Jezebel's Crush of the Week: Daniel Radcliffe as Weird Al,https://jezebel.com/jezebels-crush-of-the-week-daniel-radcliffe-as-weird-a-1849345523,jezebel,True
"Have You Seen This Dog? Call Of Duty Pup Is ‘Plagiarized,’ Artist Claims",https://kotaku.com/call-of-duty-warzone-vanguard-terminator-dog-1849350418,jezebel,True
There's Nothing More American Than Baseball & Begging Elected Officials to Care About Climate Change,https://jezebel.com/theres-nothing-more-american-than-baseball-begging-el-1849350283,jezebel,True
Corona-Zahlen aus Sachsen,/nachrichten/sachsen/corona-inzidenz-zahlen-grafik-daten-statistik-102.html,mdr_san,True
Vom Mars zurück zur Erde: Nasa will Proben mit neuen Helikoptern einsammeln,/wissen/mars-sample-return-mission-nasa-schickt-neue-helikopter-100.html,mdr_san,True
Nachholbedarf bei Koordination und Strategie,/nachrichten/deutschland/panorama/naturschutz-waldbrand-loescharbeiten-100.html,mdr_san,True
Buchempfehlung: Geniale Fehler. Von glücklichen Unfällen und großartigen Missgeschicken,/wissen/buchempfehlung-geniale-fehler100.html,mdr_san,True
Deutschland,/nachrichten/deutschland/deutschland-nachrichtenfeed-100.html,mdr_san,False
Best Colleges,https://www.indiatoday.in/bestcolleges/2022,indiatoday,False
3 companies linked to Arpita Mukherjee under ED scanner,https://www.indiatoday.in/india/video/3-companies-linked-to-arpita-mukherjee-under-ed-scanner-1981560-2022-07-29?utm_source=homepage&utm_medium=It&utm_campaign=watchrightnow&t_source=homepage&t_medium=It&t_campaign=watchrightnow,indiatoday,True
CWG22: Bindyarani Devi eyes Olympics after winning silver medal in weightlifting,https://www.indiatoday.in/sports/commonwealth-games-2022/story/commonwealth-games-2022-bindyarani-devi-eyes-olympics-after-winning-silver-medal-in-weightlifting-55kg-category-1981969-2022-07-31,indiatoday,True
